,movie_title,movie_year,genre,average_rating,num_votes,is_adult,imdb_tconst,imdb_link,tmdbId
220,A Hard Day,2021,"Action,Thriller",6.3,173.0,0.0,16024152,https://www.imdb.com/title/tt16024152/,0
221,A Harvest Wedding,2017,"Comedy,Romance",6.5,1368.0,0.0,7418206,https://www.imdb.com/title/tt7418206/,0
222,A Hatful of Rain,1957,Drama,7.2,1397.0,0.0,50487,https://www.imdb.com/title/tt0050487/,37086
223,A Haunted House,2013,"Comedy,Fantasy,Horror",5.0,47698.0,0.0,2243537,https://www.imdb.com/title/tt2243537/,139038
224,A Haunted House 2,2014,"Comedy,Fantasy,Horror",4.6,22215.0,0.0,2828996,https://www.imdb.com/title/tt2828996/,184345
225,A Haunting at Silver Falls,2013,"Horror,Thriller",4.8,2861.0,0.0,1813609,https://www.imdb.com/title/tt1813609/,197919
226,A Haunting at Silver Falls: The Return,2019,Horror,3.2,308.0,0.0,6170262,https://www.imdb.com/title/tt6170262/,0
227,A Haunting in Cawdor,2015,"Horror,Thriller",3.9,635.0,0.0,3268790,https://www.imdb.com/title/tt3268790/,336833
228,A Haunting in Salem,2011,"Horror,Mystery,Thriller",3.3,1500.0,0.0,1912981,https://www.imdb.com/title/tt1912981/,0
229,A Heartland Christmas,2010,Family,7.4,1053.0,0.0,2395123,https://www.imdb.com/title/tt2395123/,145132
230,A Hearty Response,1986,"Action,Comedy,Crime",5.9,221.0,0.0,92260,https://www.imdb.com/title/tt0092260/,0
231,A Hidden Life,2019,"Biography,Drama,Romance",7.4,25281.0,0.0,5827916,https://www.imdb.com/title/tt5827916/,0
232,A Holiday Boyfriend,2019,"Comedy,Romance",4.7,345.0,0.0,8888808,https://www.imdb.com/title/tt8888808/,0
233,A Holiday Homecoming,2021,Family,4.9,43.0,0.0,14036172,https://www.imdb.com/title/tt14036172/,0
234,A Holiday in Harlem,2021,"Drama,Romance",5.4,541.0,0.0,15485160,https://www.imdb.com/title/tt15485160/,0
235,A Holiday Spectacular,2022,"Comedy,Drama,Romance",7.3,1020.0,0.0,18361702,https://www.imdb.com/title/tt18361702/,0
236,A Hollywood Christmas,2022,"Comedy,Drama,Romance",5.2,1100.0,0.0,21950514,https://www.imdb.com/title/tt21950514/,0
237,A Hologram for the King,2016,"Comedy,Drama,Romance",6.1,45501.0,0.0,2980210,https://www.imdb.com/title/tt2980210/,270010
238,A Home at the End of the World,2004,"Drama,Romance",6.6,13727.0,0.0,359423,https://www.imdb.com/title/tt0359423/,18923
239,A Home of Our Own,1993,"Biography,Drama",7.0,3483.0,0.0,107130,https://www.imdb.com/title/tt0107130/,78133
240,A Horse Called Bear,2015,"Drama,Family",4.6,191.0,0.0,3758592,https://www.imdb.com/title/tt3758592/,0
241,A Horse Tale,2017,Family,5.5,273.0,0.0,3707514,https://www.imdb.com/title/tt3707514/,323052
242,A Host of Sparrows,2018,Thriller,5.9,84.0,0.0,6388090,https://www.imdb.com/title/tt6388090/,0
243,A House on the Bayou,2021,"Horror,Mystery,Thriller",5.5,4973.0,0.0,14405338,https://www.imdb.com/title/tt14405338/,0
244,A Hundred Streets,2016,Drama,5.8,4222.0,0.0,2990126,https://www.imdb.com/title/tt2990126/,334532
245,A Husband For Christmas,2016,"Action,Comedy,Drama",4.9,640.0,0.0,6111830,https://www.imdb.com/title/tt6111830/,0
246,A Jazzman's Blues,2022,Drama,6.7,3469.0,0.0,14307536,https://www.imdb.com/title/tt14307536/,0
247,A Journal for Jordan,2021,Drama,5.9,2236.0,0.0,995854,https://www.imdb.com/title/tt0995854/,0
248,A Journey Through Pines,2017,Drama,5.9,30.0,0.0,6151110,https://www.imdb.com/title/tt6151110/,0
249,A Kaddish for Bernie Madoff,2021,Biography,5.3,46.0,0.0,13918804,https://www.imdb.com/title/tt13918804/,0
250,A Kid Called Mayonnaise,2017,Family,6.4,232.0,0.0,7286078,https://www.imdb.com/title/tt7286078/,0
251,A Kid for Two Farthings,1955,"Comedy,Drama,Family",6.4,1032.0,0.0,48250,https://www.imdb.com/title/tt0048250/,151431
252,A Kid in King Arthur's Court,1995,"Adventure,Comedy,Family",4.7,6419.0,0.0,113538,https://www.imdb.com/title/tt0113538/,37108
253,A Kid Like Jake,2018,Drama,5.5,3692.0,0.0,6884200,https://www.imdb.com/title/tt6884200/,467917
254,A Killer Among Us,2012,"Crime,Thriller",5.7,737.0,0.0,2231900,https://www.imdb.com/title/tt2231900/,170455
255,A Kind of Loving,1962,"Drama,Romance",7.4,2433.0,0.0,56141,https://www.imdb.com/title/tt0056141/,33765
256,A Kind of Murder,2016,"Crime,Drama,Thriller",5.3,8152.0,0.0,2726552,https://www.imdb.com/title/tt2726552/,305943
257,A Kindhearted Christmas,2021,"Comedy,Romance",6.1,1522.0,0.0,15979222,https://www.imdb.com/title/tt15979222/,0
258,A King In New York,1957,"Comedy,Drama",7.0,8381.0,0.0,50598,https://www.imdb.com/title/tt0050598/,28973
259,A Kismet Christmas,2022,"Comedy,Drama,Family",6.5,723.0,0.0,22196454,https://www.imdb.com/title/tt22196454/,0
260,A Kiss on Candy Cane Lane,2019,Drama,4.6,219.0,0.0,7635550,https://www.imdb.com/title/tt7635550/,0
261,A Knight's Tale,2001,"Action,Adventure,Romance",6.9,190516.0,0.0,183790,https://www.imdb.com/title/tt0183790/,9476
262,A Korean in Paris,2015,Drama,5.5,36.0,0.0,4087942,https://www.imdb.com/title/tt4087942/,0
263,A Lady Takes a Chance,1943,"Comedy,Romance,Western",6.3,1355.0,0.0,36092,https://www.imdb.com/title/tt0036092/,65503
264,A Lady Without Passport,1950,"Crime,Drama,Film-Noir",6.1,871.0,0.0,42664,https://www.imdb.com/title/tt0042664/,30195
265,A Land Imagined,2019,"Drama,Mystery",6.2,1373.0,0.0,8726116,https://www.imdb.com/title/tt8726116/,0
266,A LEGO Brickumentary,2014,Documentary,6.8,2094.0,0.0,3214286,https://www.imdb.com/title/tt3214286/,251471
267,A Lesson in Cruelty,2018,Comedy,4.0,505.0,0.0,5522310,https://www.imdb.com/title/tt5522310/,0
268,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2012,"Animation,Comedy",5.8,1755.0,0.0,1979172,https://www.imdb.com/title/tt1979172/,110392
269,A Life Less Ordinary,1997,"Comedy,Crime,Fantasy",6.3,36155.0,0.0,119535,https://www.imdb.com/title/tt0119535/,8067
270,A Light Beneath Their Feet,2015,Drama,6.5,383.0,0.0,3262022,https://www.imdb.com/title/tt3262022/,360284
271,A Lion Returns,2020,Drama,5.1,138.0,0.0,7034644,https://www.imdb.com/title/tt7034644/,0
272,A Little Bit of Heaven,2011,"Comedy,Drama,Fantasy",6.2,29047.0,0.0,1440161,https://www.imdb.com/title/tt1440161/,45156
273,A Little Chaos,2014,"Drama,Romance",6.5,23885.0,0.0,2639254,https://www.imdb.com/title/tt2639254/,283227
274,A Little Closer,2011,"Drama,Romance",5.7,314.0,0.0,1528309,https://www.imdb.com/title/tt1528309/,0
275,A Little Game,2014,"Adventure,Family",6.3,648.0,0.0,2276480,https://www.imdb.com/title/tt2276480/,310952
276,A Little Help,2010,"Comedy,Drama,Romance",5.6,3448.0,0.0,1319722,https://www.imdb.com/title/tt1319722/,65056
277,A Little Part of Me,2010,Adult,7.7,21.0,1.0,1813131,https://www.imdb.com/title/tt1813131/,0
278,A Little Princess,1995,"Drama,Family,Fantasy",7.6,35329.0,0.0,113670,https://www.imdb.com/title/tt0113670/,19101
279,A Little Romance,1979,"Adventure,Comedy,Romance",7.4,5978.0,0.0,79477,https://www.imdb.com/title/tt0079477/,20813
280,A Little Something for Your Birthday,2017,,,,,0,,0
281,A Little Trip to Heaven,2005,"Drama,Thriller",5.9,4985.0,0.0,420740,https://www.imdb.com/title/tt0420740/,15124
282,A Lonely Woman,2018,"Action,Crime,Drama",2.7,171.0,0.0,3027994,https://www.imdb.com/title/tt3027994/,0
283,A Long Way Down,2014,"Comedy,Drama",6.3,33820.0,0.0,458413,https://www.imdb.com/title/tt0458413/,141043
284,A Long Way Off,2014,"Drama,Family,Romance",4.6,208.0,0.0,2386502,https://www.imdb.com/title/tt2386502/,0
285,A Lot Like Love,2005,"Comedy,Drama,Romance",6.6,69904.0,0.0,391304,https://www.imdb.com/title/tt0391304/,8976
286,A Love Song,2022,Romance,6.8,1271.0,0.0,12691830,https://www.imdb.com/title/tt12691830/,0
287,A Love Song for Bobby Long,2004,Drama,7.1,26492.0,0.0,369672,https://www.imdb.com/title/tt0369672/,9953
288,A Love Song for Latasha,2019,"Biography,Documentary,Drama",6.8,2490.0,0.0,8993180,https://www.imdb.com/title/tt8993180/,0
289,A Love to Remember,2021,Romance,5.8,477.0,0.0,13845504,https://www.imdb.com/title/tt13845504/,0
290,A Lover Betrayed,2017,Thriller,5.3,277.0,0.0,7262820,https://www.imdb.com/title/tt7262820/,0
291,A Low Down Dirty Shame,1994,"Action,Comedy,Crime",5.9,7471.0,0.0,110399,https://www.imdb.com/title/tt0110399/,26352
292,A Madea Christmas,2013,"Comedy,Drama,Romance",5.0,6691.0,0.0,2609758,https://www.imdb.com/title/tt2609758/,175555
293,A Madea Family Funeral,2019,"Comedy,Drama",4.6,4674.0,0.0,7054636,https://www.imdb.com/title/tt7054636/,0
294,A Magical Christmas Village,2022,"Comedy,Family,Romance",6.1,812.0,0.0,22246514,https://www.imdb.com/title/tt22246514/,0
295,A Man and A Woman,2016,"Drama,Romance",6.7,1750.0,0.0,5700648,https://www.imdb.com/title/tt5700648/,384127
296,A Man Betrayed,1941,"Comedy,Crime,Drama",5.9,567.0,0.0,33871,https://www.imdb.com/title/tt0033871/,26321
297,A Man for All Seasons,1966,"Biography,Drama,History",7.7,35244.0,0.0,60665,https://www.imdb.com/title/tt0060665/,874
298,A Man Named Scott,2021,"Documentary,Music",7.7,1630.0,0.0,15766576,https://www.imdb.com/title/tt15766576/,0
299,A Map of the World,1999,Drama,6.5,4478.0,0.0,160513,https://www.imdb.com/title/tt0160513/,54933
300,A Maple Valley Christmas,2022,"Comedy,Drama,Romance",6.3,838.0,0.0,21841642,https://www.imdb.com/title/tt21841642/,0
301,A Marine Story,2010,"Crime,Drama,Romance",6.0,2367.0,0.0,1447479,https://www.imdb.com/title/tt1447479/,46564
302,A Master Builder,2013,Drama,5.9,978.0,0.0,2276069,https://www.imdb.com/title/tt2276069/,268536
303,A Match Made at Christmas,2021,"Comedy,Drama,Romance",5.3,696.0,0.0,14577152,https://www.imdb.com/title/tt14577152/,0
304,A Matter of Faith,2014,Drama,3.7,1545.0,0.0,2587914,https://www.imdb.com/title/tt2587914/,291348
305,A Matter of Life and Death,1946,"Drama,Fantasy,Romance",8.0,22835.0,0.0,38733,https://www.imdb.com/title/tt0038733/,28162
306,A Menina e o Estuprador (The Girl and the Rapist),1982,Drama,4.4,136.0,0.0,279223,https://www.imdb.com/title/tt0279223/,0
307,A Mermaid's Tale,2017,"Adventure,Drama,Family",4.8,888.0,0.0,4286432,https://www.imdb.com/title/tt4286432/,0
308,A Merry Christmas Wish,2022,"Comedy,Family,Romance",6.2,521.0,0.0,19898828,https://www.imdb.com/title/tt19898828/,0
309,A Merry Friggin' Christmas,2014,"Comedy,Drama",5.1,7614.0,0.0,910885,https://www.imdb.com/title/tt0910885/,286532
310,A Merry Single Christmas,2022,Romance,5.0,143.0,0.0,18315972,https://www.imdb.com/title/tt18315972/,0
311,A Message from Brianna,2021,Horror,4.6,116.0,0.0,12499740,https://www.imdb.com/title/tt12499740/,0
312,"A Midsummer Night's Dream, 1999",1999,"Comedy,Fantasy,Romance",6.4,26002.0,0.0,140379,https://www.imdb.com/title/tt0140379/,10210
313,"A Midsummer Night's Dream, 1935",1935,"Comedy,Fantasy,Romance",6.8,3645.0,0.0,26714,https://www.imdb.com/title/tt0026714/,19075
314,A Midsummer's Fantasia,2014,Drama,6.6,158.0,0.0,3808172,https://www.imdb.com/title/tt3808172/,0
315,A Mighty Heart,2007,"Biography,Drama,History",6.6,27803.0,0.0,829459,https://www.imdb.com/title/tt0829459/,1988
316,A Mighty Wind,2003,"Comedy,Music",7.2,28566.0,0.0,310281,https://www.imdb.com/title/tt0310281/,13370
317,A Mile in His Shoes,2011,"Drama,Family,Sport",6.1,697.0,0.0,1839390,https://www.imdb.com/title/tt1839390/,105962
318,A Million Happy Nows,2017,"Drama,Romance",6.4,449.0,0.0,4109632,https://www.imdb.com/title/tt4109632/,0
319,A Million Little Pieces,2018,Drama,6.2,3566.0,0.0,427543,https://www.imdb.com/title/tt0427543/,0
320,A Million Ways to Die in the West,2014,"Comedy,Western",6.1,191912.0,0.0,2557490,https://www.imdb.com/title/tt2557490/,188161
321,A Miracle Before Christmas,2022,"Drama,Family,Fantasy",6.5,105.0,0.0,19867870,https://www.imdb.com/title/tt19867870/,0
322,A Model Kidnapping,2019,Thriller,4.3,616.0,0.0,9312100,https://www.imdb.com/title/tt9312100/,0
323,A Modern Twain Story: The Prince and the Pauper,2007,"Action,Comedy,Family",4.8,978.0,0.0,874424,https://www.imdb.com/title/tt0874424/,0
324,A Monster Calls,2016,"Adventure,Drama,Family",7.4,89784.0,0.0,3416532,https://www.imdb.com/title/tt3416532/,258230
325,A Most Violent Year,2014,"Action,Crime,Drama",7.0,73962.0,0.0,2937898,https://www.imdb.com/title/tt2937898/,241239
326,A Most Wanted Man,2014,"Crime,Drama,Thriller",6.8,77397.0,0.0,1972571,https://www.imdb.com/title/tt1972571/,157849
327,A Mother's Crime,2017,Thriller,4.9,195.0,0.0,7444708,https://www.imdb.com/title/tt7444708/,0
328,A Mother's Love,2018,"Drama,Family,Short",,,0.0,9281976,https://www.imdb.com/title/tt9281976/,0
329,A Mother's Nightmare,2012,"Crime,Mystery,Thriller",5.8,2218.0,0.0,2401147,https://www.imdb.com/title/tt2401147/,137776
330,A Mother's Worst Fear,2018,Thriller,4.4,210.0,0.0,7583152,https://www.imdb.com/title/tt7583152/,0
331,A Mouthful of Air,2021,Drama,6.0,1899.0,0.0,10925852,https://www.imdb.com/title/tt10925852/,0
332,A Moving Romance,2017,"Comedy,Family,Romance",5.8,944.0,0.0,5039242,https://www.imdb.com/title/tt5039242/,440034
333,A Muddy Romance,1913,"Comedy,Short",4.8,155.0,0.0,3177,https://www.imdb.com/title/tt0003177/,0
334,A Muppet Family Christmas,1987,"Comedy,Family,Musical",8.1,4335.0,0.0,251282,https://www.imdb.com/title/tt0251282/,13247
335,A Murder of Crows,1998,"Action,Crime,Thriller",6.3,8438.0,0.0,133985,https://www.imdb.com/title/tt0133985/,17263
336,A Murder to Remember,2020,Thriller,4.9,439.0,0.0,12032280,https://www.imdb.com/title/tt12032280/,0
337,A Murderous Affair: The Carolyn Warmus Story,1992,"Biography,Crime,Drama",5.1,335.0,0.0,104943,https://www.imdb.com/title/tt0104943/,0
338,A Nashville Country Christmas,2022,"Comedy,Drama,Family",7.6,71.0,0.0,22688146,https://www.imdb.com/title/tt22688146/,0
339,A Near Death Experience,2008,,,,,0,,0
340,A New Christmas,2019,Drama,5.2,352.0,0.0,9201720,https://www.imdb.com/title/tt9201720/,0
341,A New Diva's Christmas Carol,2022,Comedy,5.9,120.0,0.0,23101288,https://www.imdb.com/title/tt23101288/,0
342,A New Husband for Christmas,2020,Comedy,5.6,92.0,0.0,12092722,https://www.imdb.com/title/tt12092722/,0
343,A New Leaf,1971,"Comedy,Romance",7.3,6900.0,0.0,67482,https://www.imdb.com/title/tt0067482/,36850
344,A New Life,1998,,,,,0,,0
345,A New Orleans Noel,2022,"Comedy,Drama,Romance",5.7,224.0,0.0,18350854,https://www.imdb.com/title/tt18350854/,0
346,A Night for Crime,1943,Mystery,5.1,162.0,0.0,36202,https://www.imdb.com/title/tt0036202/,0
347,A Night in Casablanca,1946,"Comedy,Family",6.9,7009.0,0.0,38777,https://www.imdb.com/title/tt0038777/,26940
348,A Night in Old Mexico,2013,"Adventure,Drama,Western",5.7,3799.0,0.0,2308260,https://www.imdb.com/title/tt2308260/,248688
349,A Night of Horror Volume 1,2015,,,,,0,,0
350,A Night to Regret,2018,Thriller,4.8,388.0,0.0,7620746,https://www.imdb.com/title/tt7620746/,0
351,A Night to Remember,1958,"Drama,History",7.9,15797.0,0.0,51994,https://www.imdb.com/title/tt0051994/,10971
352,A Nightingale Sang in Berkeley Square,1979,"Comedy,Crime",5.7,451.0,0.0,79630,https://www.imdb.com/title/tt0079630/,104912
353,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,,,,,0,,0
354,A Nightmare Wakes,2020,"Drama,Thriller",3.7,322.0,0.0,5607098,https://www.imdb.com/title/tt5607098/,0
355,A Novel Romance,2015,"Comedy,Family,Romance",6.4,2735.0,0.0,3783746,https://www.imdb.com/title/tt3783746/,311181
356,A Nutcracker Christmas,2016,"Adventure,Drama,Family",6.5,1645.0,0.0,6132948,https://www.imdb.com/title/tt6132948/,421623
357,A Patch of Blue,1965,"Drama,Music,Romance",8.0,8961.0,0.0,59573,https://www.imdb.com/title/tt0059573/,33364
358,A Patch of Fog,2015,Thriller,6.5,1562.0,0.0,2181282,https://www.imdb.com/title/tt2181282/,356187
359,A Patient Man,2019,"Crime,Drama,Thriller",5.1,203.0,0.0,8778658,https://www.imdb.com/title/tt8778658/,0
360,A Perfect Chord,2015,Drama,6.3,84.0,0.0,4815452,https://www.imdb.com/title/tt4815452/,0
361,A Perfect Day,2015,"Comedy,Drama,War",6.8,22680.0,0.0,3577624,https://www.imdb.com/title/tt3577624/,321751
362,A Perfect Enemy,2021,"Adventure,Drama,Thriller",5.5,3192.0,0.0,9421200,https://www.imdb.com/title/tt9421200/,0
363,A Perfect Pairing,2022,"Comedy,Romance",6.1,13676.0,0.0,15215512,https://www.imdb.com/title/tt15215512/,0
364,A Picture Perfect Wedding,2021,"Comedy,Family,Romance",5.6,291.0,0.0,13697800,https://www.imdb.com/title/tt13697800/,0
365,A Pigeon Sat On A Branch Reflecting On Existence,2014,"Comedy,Drama,Fantasy",6.9,18789.0,0.0,1883180,https://www.imdb.com/title/tt1883180/,110390
366,A Pink Christmas,1978,"Animation,Comedy,Family",7.0,415.0,0.0,330768,https://www.imdb.com/title/tt0330768/,0
367,A Place at the Table,2012,Documentary,6.9,1202.0,0.0,1736049,https://www.imdb.com/title/tt1736049/,84198
368,A Place Called Home,2022,Drama,9.0,26.0,0.0,9565196,https://www.imdb.com/title/tt9565196/,0
369,A Place in Hell,2018,,,,,0,,0
370,A Plastic Ocean,2016,Documentary,7.9,3128.0,0.0,5203824,https://www.imdb.com/title/tt5203824/,431339
371,A Prayer Before Dawn,2017,"Action,Biography,Crime",6.8,24368.0,0.0,4080956,https://www.imdb.com/title/tt4080956/,448776
372,A Prayer for the Damned,2018,Western,3.8,60.0,0.0,7141520,https://www.imdb.com/title/tt7141520/,0
373,A Prince for Christmas,2015,"Comedy,Drama,Romance",5.9,1969.0,0.0,4648986,https://www.imdb.com/title/tt4648986/,369057
374,A Princess for Christmas,2011,"Comedy,Drama,Family",6.3,8615.0,0.0,1083448,https://www.imdb.com/title/tt1083448/,79113
375,A Private War,2018,"Biography,Drama,War",6.7,19895.0,0.0,2368254,https://www.imdb.com/title/tt2368254/,0
376,A Promise,2013,"Drama,Romance",5.7,4292.0,0.0,2191082,https://www.imdb.com/title/tt2191082/,214081
377,A Promise To Astrid,2019,Drama,5.7,154.0,0.0,9125380,https://www.imdb.com/title/tt9125380/,0
378,A Puppy for Christmas,2016,"Comedy,Drama,Romance",5.9,1094.0,0.0,6275674,https://www.imdb.com/title/tt6275674/,428058
379,A Pure Formality,1994,"Crime,Drama,Thriller",7.6,11951.0,0.0,110917,https://www.imdb.com/title/tt0110917/,19223
380,A Queda (The Fall),1978,,,,,0,,0
381,A Quiet Passion,2016,"Biography,Drama",6.5,5968.0,0.0,2392830,https://www.imdb.com/title/tt2392830/,368942
382,A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,538248.0,0.0,6644200,https://www.imdb.com/title/tt6644200/,447332
383,A Quiet Place in the Country,1968,"Drama,Fantasy,Horror",6.5,1845.0,0.0,65119,https://www.imdb.com/title/tt0065119/,92927
384,A Quiet Place Part II,2020,"Drama,Horror,Sci-Fi",7.2,236930.0,0.0,8332922,https://www.imdb.com/title/tt8332922/,0
385,A Rage in Harlem,1991,"Comedy,Crime",5.9,2225.0,0.0,102749,https://www.imdb.com/title/tt0102749/,41780
386,A Rainy Day in New York,2019,"Comedy,Romance",6.5,45906.0,0.0,7139936,https://www.imdb.com/title/tt7139936/,0
387,A Raisin in the Sun,1961,Drama,8.0,8938.0,0.0,55353,https://www.imdb.com/title/tt0055353/,29478
388,A Raunchy Christmas Story,2018,Comedy,1.7,127.0,0.0,8879926,https://www.imdb.com/title/tt8879926/,0
389,A Reason,2014,Drama,6.3,115.0,0.0,2421328,https://www.imdb.com/title/tt2421328/,0
390,A Reckoning,2018,"Crime,Drama,History",,,0.0,5637878,https://www.imdb.com/title/tt5637878/,0
391,A Reflection of Fear,1972,"Crime,Drama,Horror",5.9,831.0,0.0,70599,https://www.imdb.com/title/tt0070599/,104644
392,A Rising Tide,2015,"Drama,Romance",5.6,476.0,0.0,3302078,https://www.imdb.com/title/tt3302078/,0
393,A Room of One's Own,1991,\N,8.7,45.0,0.0,320377,https://www.imdb.com/title/tt0320377/,0
394,A Room to Die For,2017,"Horror,Thriller",3.6,411.0,0.0,4177498,https://www.imdb.com/title/tt4177498/,0
395,A Rose Reborn,2014,Short,5.6,374.0,0.0,4042640,https://www.imdb.com/title/tt4042640/,0
396,A Royal Christmas Engagement,2020,"Family,Romance",4.8,423.0,0.0,12110636,https://www.imdb.com/title/tt12110636/,0
397,A Royal Christmas on Ice,2022,"Comedy,Drama,Romance",5.3,343.0,0.0,19408396,https://www.imdb.com/title/tt19408396/,0
398,A Royal Night Out,2015,"Comedy,Drama,Romance",6.5,10550.0,0.0,1837562,https://www.imdb.com/title/tt1837562/,300155
399,A Royal Runaway Romance,2022,"Comedy,Romance",6.8,877.0,0.0,18554942,https://www.imdb.com/title/tt18554942/,0
400,A Royal Scandal,1945,"Comedy,Drama,History",6.7,1129.0,0.0,38040,https://www.imdb.com/title/tt0038040/,77123
401,A Royal Surprise,2022,Romance,6.7,109.0,0.0,14674728,https://www.imdb.com/title/tt14674728/,0
402,A Royal Winter,2017,"Drama,Family,Fantasy",6.4,3391.0,0.0,6387232,https://www.imdb.com/title/tt6387232/,435107
403,A Rumor of Angels,2000,Drama,6.8,1598.0,0.0,201899,https://www.imdb.com/title/tt0201899/,50225
404,A Running Jump,2012,"Comedy,Short",6.1,255.0,0.0,2396333,https://www.imdb.com/title/tt2396333/,0
405,A Savannah Haunting,2021,Horror,4.4,361.0,0.0,12574708,https://www.imdb.com/title/tt12574708/,0
406,A Scandal in Paris,1946,"Adventure,Comedy,Crime",6.6,1076.0,0.0,38908,https://www.imdb.com/title/tt0038908/,118534
